timestamp_utc,campaign_status,memory_free_pct,swapusage,processes_json
2026-07-18T23:18:47.610470+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2047.88M  free = 1024.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""13.3"",""rss_kib"":""145456"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:19:47.711376+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2031.88M  free = 1040.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""17.0"",""rss_kib"":""144352"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:20:47.854826+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2031.88M  free = 1040.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""14.7"",""rss_kib"":""144304"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:21:47.969633+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2023.88M  free = 1048.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""17.4"",""rss_kib"":""144480"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:22:48.076744+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2097.81M  free = 974.19M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""16.3"",""rss_kib"":""364576"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:23:48.183034+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2081.81M  free = 990.19M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""15.3"",""rss_kib"":""364960"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:24:48.417244+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2081.81M  free = 990.19M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""13.6"",""rss_kib"":""364992"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:25:48.619932+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2102.69M  free = 969.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""16.6"",""rss_kib"":""364928"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:26:48.877894+00:00,running,21,vm.swapusage: total = 3072.00M  used = 2070.69M  free = 1001.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""23.5"",""rss_kib"":""143856"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:27:49.089989+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2054.69M  free = 1017.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""18.7"",""rss_kib"":""144688"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:28:49.190631+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2054.69M  free = 1017.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""20.0"",""rss_kib"":""144688"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:29:49.395541+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2054.69M  free = 1017.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""16.5"",""rss_kib"":""145024"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:30:49.526481+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2022.69M  free = 1049.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""17.0"",""rss_kib"":""364688"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:31:49.755423+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1998.69M  free = 1073.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""19.9"",""rss_kib"":""365200"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:32:49.981481+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1998.69M  free = 1073.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""18.6"",""rss_kib"":""365200"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:33:50.132576+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1998.69M  free = 1073.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""12.9"",""rss_kib"":""364992"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:34:50.353370+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2029.31M  free = 1042.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""19.8"",""rss_kib"":""144912"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:35:50.484667+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2021.31M  free = 1050.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""23.5"",""rss_kib"":""145168"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:36:50.603920+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2013.31M  free = 1058.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""15.6"",""rss_kib"":""144976"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:37:50.830287+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1957.31M  free = 1114.69M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""19.9"",""rss_kib"":""145072"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:38:51.023193+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2011.62M  free = 1060.38M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""17.0"",""rss_kib"":""365520"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:39:51.242010+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1995.62M  free = 1076.38M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""21.4"",""rss_kib"":""365408"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:40:51.508437+00:00,running,19,vm.swapusage: total = 3072.00M  used = 1987.62M  free = 1084.38M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""18.7"",""rss_kib"":""364976"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:41:51.647860+00:00,running,20,vm.swapusage: total = 3072.00M  used = 1989.25M  free = 1082.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""14.9"",""rss_kib"":""365312"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:42:51.726500+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2043.19M  free = 1028.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""12.3"",""rss_kib"":""145120"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:43:51.798553+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2035.19M  free = 1036.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""14.1"",""rss_kib"":""144640"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:44:51.866659+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2019.19M  free = 1052.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""15.8"",""rss_kib"":""145680"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:45:51.958154+00:00,running,22,vm.swapusage: total = 3072.00M  used = 2011.19M  free = 1060.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""18.3"",""rss_kib"":""145264"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:46:52.119063+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2005.25M  free = 1066.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""12.9"",""rss_kib"":""364416"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:47:52.249027+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1997.25M  free = 1074.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""16.4"",""rss_kib"":""364176"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:48:52.314056+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1989.25M  free = 1082.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6496"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""13.7"",""rss_kib"":""365184"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:49:52.379641+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1981.25M  free = 1090.75M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6496"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""6.8"",""rss_kib"":""145824"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:50:52.471350+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1986.69M  free = 1085.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""14.6"",""rss_kib"":""139728"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:51:52.606740+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1986.69M  free = 1085.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""13.6"",""rss_kib"":""140688"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:52:52.809078+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1978.69M  free = 1093.31M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""14.8"",""rss_kib"":""144240"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:53:52.951454+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1985.75M  free = 1086.25M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""7.3"",""rss_kib"":""140304"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:54:53.128468+00:00,running,22,vm.swapusage: total = 3072.00M  used = 1985.75M  free = 1086.25M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""15.7"",""rss_kib"":""144912"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:55:53.440801+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1969.75M  free = 1102.25M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""16.9"",""rss_kib"":""143024"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:56:53.634901+00:00,running,19,vm.swapusage: total = 3072.00M  used = 1963.00M  free = 1109.00M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""14.1"",""rss_kib"":""137232"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:57:53.829118+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2019.19M  free = 1052.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""11.5"",""rss_kib"":""142944"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:58:54.006412+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2019.19M  free = 1052.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""18.4"",""rss_kib"":""144720"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-18T23:59:54.172649+00:00,running,23,vm.swapusage: total = 3072.00M  used = 2011.19M  free = 1060.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""17.4"",""rss_kib"":""144288"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-19T00:00:54.406342+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1979.19M  free = 1092.81M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""17.6"",""rss_kib"":""144304"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-19T00:01:54.528606+00:00,running,23,vm.swapusage: total = 3072.00M  used = 1995.50M  free = 1076.50M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""13.1"",""rss_kib"":""144912"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-19T00:02:54.629235+00:00,running,19,vm.swapusage: total = 3072.00M  used = 2015.88M  free = 1056.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""14.9"",""rss_kib"":""143264"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
2026-07-19T00:03:54.813972+00:00,running,21,vm.swapusage: total = 3072.00M  used = 1999.88M  free = 1072.12M  (encrypted),"[{""pid"":""28864"",""cpu_pct"":""0.0"",""rss_kib"":""6512"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python scripts/ptq_study.py --include-ternary""},{""pid"":""36563"",""cpu_pct"":""17.3"",""rss_kib"":""144592"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-256/env/bin/python -m src.train --config configs/ptq/ptq_baseline_s7.json""}]"
