step,train_loss,bits_used,lr,elapsed_s
2420,7.592582,2,3.299e-05,6.97
2430,7.455387,1,3.191e-05,6.98
2440,7.493507,1,3.084e-05,7.09
2450,7.457784,1,2.979e-05,6.95
2460,7.502618,1,2.875e-05,7.0
2470,7.439486,1,2.773e-05,7.73
2480,7.517375,1,2.673e-05,7.4
2490,7.496603,1,2.574e-05,7.29
2500,7.456308,1,2.477e-05,7.2
2510,7.559885,1,2.382e-05,18.78
2520,7.476007,1,2.289e-05,7.6
2530,7.488341,1,2.197e-05,7.5
2540,7.475645,1,2.107e-05,7.78
2550,7.473509,2,2.018e-05,7.28
2560,7.556051,2,1.932e-05,7.42
2570,7.480815,2,1.847e-05,7.25
2580,7.463373,1,1.764e-05,7.63
2590,7.460938,2,1.683e-05,7.58
2600,7.499262,1,1.603e-05,7.07
2610,7.452925,2,1.526e-05,7.49
2620,7.45294,2,1.45e-05,6.94
2630,7.543839,1,1.376e-05,7.2
2640,7.495271,1,1.304e-05,6.96
2650,7.483978,1,1.234e-05,6.86
2660,7.516149,2,1.165e-05,7.11
2670,7.496859,2,1.099e-05,6.93
2680,7.505962,1,1.034e-05,7.06
2690,7.4442,1,9.71e-06,6.85
2700,7.490214,2,9.11e-06,6.91
2710,7.519031,1,8.52e-06,6.62
2720,7.477091,1,7.95e-06,6.82
2730,7.450624,2,7.4e-06,6.75
2740,7.48757,1,6.86e-06,6.86
2750,7.47459,1,6.35e-06,6.73
2760,7.474997,1,5.86e-06,6.89
2770,7.49425,1,5.39e-06,6.79
2780,7.497727,1,4.93e-06,6.81
2790,7.498033,2,4.5e-06,6.92
2800,7.497392,1,4.08e-06,6.92
2810,7.449631,2,3.69e-06,6.89
2820,7.502689,1,3.31e-06,7.1
2830,7.463525,2,2.96e-06,6.91
2840,7.489922,1,2.62e-06,7.0
2850,7.507014,1,2.31e-06,6.99
2860,7.518779,1,2.01e-06,6.94
2870,7.462595,2,1.74e-06,7.01
2880,7.513834,2,1.48e-06,6.97
2890,7.500139,1,1.25e-06,6.95
2900,7.491823,1,1.03e-06,6.82
2910,7.46191,1,8.4e-07,7.05
2920,7.49265,1,6.7e-07,7.43
2930,7.558043,2,5.1e-07,7.44
2940,7.495048,1,3.8e-07,7.21
2950,7.551624,1,2.6e-07,7.26
2960,7.444443,1,1.7e-07,7.44
2970,7.555401,1,1e-07,7.23
2980,7.584016,1,4e-08,7.34
2990,7.494399,1,1e-08,7.03
3000,7.542727,1,0.0,7.12
