timestamp_utc,campaign_status,memory_free_pct,swapusage,processes_json
2026-07-18T21:10:53.285830+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""15.5"",""rss_kib"":""244928"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:11:53.368095+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""15.0"",""rss_kib"":""192864"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:12:53.447044+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""20.3"",""rss_kib"":""168992"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:13:53.528017+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""23.3"",""rss_kib"":""178624"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:14:53.606132+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""19.5"",""rss_kib"":""188288"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:15:53.686488+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""19.0"",""rss_kib"":""197168"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:16:53.767901+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""18.7"",""rss_kib"":""167200"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:17:53.845184+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""14.3"",""rss_kib"":""177120"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:18:53.923732+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""15.6"",""rss_kib"":""187424"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:19:53.999497+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""14.8"",""rss_kib"":""196624"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:20:54.076408+00:00,running,24,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""15.5"",""rss_kib"":""204240"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:21:54.156196+00:00,running,25,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""20.4"",""rss_kib"":""172256"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:22:54.231786+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""20.9"",""rss_kib"":""182304"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:23:54.304184+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""14.1"",""rss_kib"":""193744"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:24:54.379771+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""16.7"",""rss_kib"":""200992"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:25:54.453306+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""21.5"",""rss_kib"":""209600"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:26:54.527029+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""16.9"",""rss_kib"":""216992"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:27:54.600785+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""17.2"",""rss_kib"":""224496"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:28:54.673205+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""16.7"",""rss_kib"":""231376"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:29:54.746681+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""19.3"",""rss_kib"":""237616"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:30:54.817797+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""17.8"",""rss_kib"":""243616"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:31:54.892764+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""14.4"",""rss_kib"":""205104"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
2026-07-18T21:32:54.967256+00:00,running,27,vm.swapusage: total = 2048.00M  used = 603.19M  free = 1444.81M  (encrypted),"[{""pid"":""6585"",""cpu_pct"":""16.5"",""rss_kib"":""213008"",""command"":""/Users/hozzy/Library/Application Support/ML-Experiments/progressive-diffusion-lm/m1-512/env/bin/python -m src.train --config configs/campaign/generated/baseline-s31415.json""}]"
